window_end_date,correlation_value,pair_name,window_length_days
2022-05-02,0.5634931376342189,ETH-USD vs SPY,90
2022-05-03,0.5630283087522945,ETH-USD vs SPY,90
2022-05-04,0.5738063701146559,ETH-USD vs SPY,90
2022-05-05,0.5931601541154363,ETH-USD vs SPY,90
2022-05-06,0.6007729014728342,ETH-USD vs SPY,90
2022-05-09,0.6288424419562606,ETH-USD vs SPY,90
2022-05-10,0.6288306431361198,ETH-USD vs SPY,90
2022-05-11,0.630731884594817,ETH-USD vs SPY,90
2022-05-12,0.6275342279449937,ETH-USD vs SPY,90
2022-05-13,0.6283080975439014,ETH-USD vs SPY,90
2022-05-16,0.6188696608012783,ETH-USD vs SPY,90
2022-05-17,0.6242836845312822,ETH-USD vs SPY,90
2022-05-18,0.6445842445311467,ETH-USD vs SPY,90
2022-05-19,0.6356825669908859,ETH-USD vs SPY,90
2022-05-20,0.6307874623031832,ETH-USD vs SPY,90
2022-05-23,0.613642005744847,ETH-USD vs SPY,90
2022-05-24,0.6099249114048957,ETH-USD vs SPY,90
2022-05-25,0.6058322697938014,ETH-USD vs SPY,90
2022-05-26,0.5688607899899735,ETH-USD vs SPY,90
2022-05-27,0.5448781584681919,ETH-USD vs SPY,90
2022-05-31,0.5441666390606065,ETH-USD vs SPY,90
2022-06-01,0.5368575381322104,ETH-USD vs SPY,90
2022-06-02,0.540686702894706,ETH-USD vs SPY,90
2022-06-03,0.5472277688088362,ETH-USD vs SPY,90
2022-06-06,0.5474828030978279,ETH-USD vs SPY,90
2022-06-07,0.5418838405429393,ETH-USD vs SPY,90
2022-06-08,0.5325786312101305,ETH-USD vs SPY,90
2022-06-09,0.5213704875510156,ETH-USD vs SPY,90
2022-06-10,0.5323908863852366,ETH-USD vs SPY,90
2022-06-13,0.5735998787938813,ETH-USD vs SPY,90
2022-06-14,0.5823930874674677,ETH-USD vs SPY,90
2022-06-15,0.5953009438155692,ETH-USD vs SPY,90
2022-06-16,0.6179968241285413,ETH-USD vs SPY,90
2022-06-17,0.6180371619991931,ETH-USD vs SPY,90
2022-06-21,0.6072304066422821,ETH-USD vs SPY,90
2022-06-22,0.5983178225639091,ETH-USD vs SPY,90
2022-06-23,0.5949434775318341,ETH-USD vs SPY,90
2022-06-24,0.6102933355438974,ETH-USD vs SPY,90
2022-06-27,0.6043037709377235,ETH-USD vs SPY,90
2022-06-28,0.6071946239113994,ETH-USD vs SPY,90
2022-06-29,0.5989758524096503,ETH-USD vs SPY,90
2022-06-30,0.5992101260944593,ETH-USD vs SPY,90
2022-07-01,0.6046616433929457,ETH-USD vs SPY,90
2022-07-05,0.6047880119946967,ETH-USD vs SPY,90
2022-07-06,0.6034326175626875,ETH-USD vs SPY,90
2022-07-07,0.5986047789346499,ETH-USD vs SPY,90
2022-07-08,0.6255388539526139,ETH-USD vs SPY,90
2022-07-11,0.6372349500083796,ETH-USD vs SPY,90
2022-07-12,0.6426754454098556,ETH-USD vs SPY,90
2022-07-13,0.626108116056795,ETH-USD vs SPY,90
2022-07-14,0.6164046861001828,ETH-USD vs SPY,90
2022-07-15,0.6252402283206439,ETH-USD vs SPY,90
2022-07-18,0.5625192936720403,ETH-USD vs SPY,90
2022-07-19,0.536229740338749,ETH-USD vs SPY,90
2022-07-20,0.5347630503572716,ETH-USD vs SPY,90
2022-07-21,0.5373167299151318,ETH-USD vs SPY,90
2022-07-22,0.5434519530976863,ETH-USD vs SPY,90
2022-07-25,0.5322486937985939,ETH-USD vs SPY,90
2022-07-26,0.5182644067700393,ETH-USD vs SPY,90
2022-07-27,0.5369761358434854,ETH-USD vs SPY,90
2022-07-28,0.5394611328700661,ETH-USD vs SPY,90
2022-07-29,0.5379176338397945,ETH-USD vs SPY,90
2022-08-01,0.5354503620242784,ETH-USD vs SPY,90
2022-08-02,0.5416331686332999,ETH-USD vs SPY,90
2022-08-03,0.5360238984055875,ETH-USD vs SPY,90
2022-08-04,0.5359259462469138,ETH-USD vs SPY,90
2022-08-05,0.5259390836552013,ETH-USD vs SPY,90
2022-08-08,0.520790756648732,ETH-USD vs SPY,90
2022-08-09,0.52128675553787,ETH-USD vs SPY,90
2022-08-10,0.5318584158847266,ETH-USD vs SPY,90
2022-08-11,0.5326250649707485,ETH-USD vs SPY,90
2022-08-12,0.5375712707632332,ETH-USD vs SPY,90
2022-08-15,0.5350464435552432,ETH-USD vs SPY,90
2022-08-16,0.5322034645144749,ETH-USD vs SPY,90
2022-08-17,0.5320666038798255,ETH-USD vs SPY,90
2022-08-18,0.5322684077248826,ETH-USD vs SPY,90
2022-08-19,0.5296171853803754,ETH-USD vs SPY,90
2022-08-22,0.5234578645816585,ETH-USD vs SPY,90
2022-08-23,0.5193098350254014,ETH-USD vs SPY,90
2022-08-24,0.5178887366147277,ETH-USD vs SPY,90
2022-08-25,0.5206356082673572,ETH-USD vs SPY,90
2022-08-26,0.538661946247594,ETH-USD vs SPY,90
2022-08-29,0.5235529694140756,ETH-USD vs SPY,90
2022-08-30,0.522538269787363,ETH-USD vs SPY,90
2022-08-31,0.5266638269262397,ETH-USD vs SPY,90
2022-09-01,0.5259390876461462,ETH-USD vs SPY,90
2022-09-02,0.5169322877451219,ETH-USD vs SPY,90
2022-09-06,0.516961040797375,ETH-USD vs SPY,90
2022-09-07,0.5230827656543985,ETH-USD vs SPY,90
2022-09-08,0.5242986703796599,ETH-USD vs SPY,90
2022-09-09,0.5289705708329647,ETH-USD vs SPY,90
2022-09-12,0.5258843121385495,ETH-USD vs SPY,90
2022-09-13,0.5298043626108035,ETH-USD vs SPY,90
2022-09-14,0.5223743428104359,ETH-USD vs SPY,90
2022-09-15,0.5254683290867025,ETH-USD vs SPY,90
2022-09-16,0.5058237771953897,ETH-USD vs SPY,90
2022-09-19,0.5086508616447581,ETH-USD vs SPY,90
2022-09-20,0.5023988747659603,ETH-USD vs SPY,90
2022-09-21,0.5100417332743287,ETH-USD vs SPY,90
2022-09-22,0.49596807430230616,ETH-USD vs SPY,90
2022-09-23,0.4920123832904203,ETH-USD vs SPY,90
2022-09-26,0.4816008221401353,ETH-USD vs SPY,90
2022-09-27,0.4626605927310804,ETH-USD vs SPY,90
2022-09-28,0.4684930819018987,ETH-USD vs SPY,90
2022-09-29,0.4637593540391435,ETH-USD vs SPY,90
2022-09-30,0.4751167201140605,ETH-USD vs SPY,90
2022-10-03,0.4809212268171521,ETH-USD vs SPY,90
2022-10-04,0.4848658280993017,ETH-USD vs SPY,90
2022-10-05,0.5151679989470477,ETH-USD vs SPY,90
2022-10-06,0.5359085106387463,ETH-USD vs SPY,90
2022-10-07,0.5311618924863003,ETH-USD vs SPY,90
2022-10-10,0.5309665968070775,ETH-USD vs SPY,90
2022-10-11,0.5337626145271152,ETH-USD vs SPY,90
2022-10-12,0.530766944334034,ETH-USD vs SPY,90
2022-10-13,0.5186677128244316,ETH-USD vs SPY,90
2022-10-14,0.5163977016434796,ETH-USD vs SPY,90
2022-10-17,0.5142091939685283,ETH-USD vs SPY,90
2022-10-18,0.5148906744428118,ETH-USD vs SPY,90
2022-10-19,0.5035173444620643,ETH-USD vs SPY,90
2022-10-20,0.4599267099161842,ETH-USD vs SPY,90
2022-10-21,0.4571646609553323,ETH-USD vs SPY,90
2022-10-24,0.45077506843827725,ETH-USD vs SPY,90
2022-10-25,0.4221927695376208,ETH-USD vs SPY,90
2022-10-26,0.40937089180053443,ETH-USD vs SPY,90
2022-10-27,0.42017670287473474,ETH-USD vs SPY,90
2022-10-28,0.4241098193015286,ETH-USD vs SPY,90
2022-10-31,0.42088871184414717,ETH-USD vs SPY,90
2022-11-01,0.40259034799435545,ETH-USD vs SPY,90
2022-11-02,0.41046369871800314,ETH-USD vs SPY,90
2022-11-03,0.401078847275987,ETH-USD vs SPY,90
2022-11-04,0.41147368455405825,ETH-USD vs SPY,90
2022-11-07,0.406869622577129,ETH-USD vs SPY,90
2022-11-08,0.37725068651427296,ETH-USD vs SPY,90
2022-11-09,0.40196981831712436,ETH-USD vs SPY,90
2022-11-10,0.472663896134791,ETH-USD vs SPY,90
2022-11-11,0.4666538894372803,ETH-USD vs SPY,90
2022-11-14,0.4641885448359431,ETH-USD vs SPY,90
2022-11-15,0.45925982592887177,ETH-USD vs SPY,90
2022-11-16,0.45826435284994976,ETH-USD vs SPY,90
2022-11-17,0.46783898951926245,ETH-USD vs SPY,90
2022-11-18,0.47386037152602595,ETH-USD vs SPY,90
2022-11-21,0.4719100158489517,ETH-USD vs SPY,90
2022-11-22,0.528147611212162,ETH-USD vs SPY,90
2022-11-23,0.5483432663073464,ETH-USD vs SPY,90
2022-11-25,0.5504141470756461,ETH-USD vs SPY,90
2022-11-28,0.5492872258929322,ETH-USD vs SPY,90
2022-11-29,0.5448398593733633,ETH-USD vs SPY,90
2022-11-30,0.5677247957422644,ETH-USD vs SPY,90
2022-12-01,0.5705608159091436,ETH-USD vs SPY,90
2022-12-02,0.5524893506873468,ETH-USD vs SPY,90
2022-12-05,0.5482999494327663,ETH-USD vs SPY,90
2022-12-06,0.547571254824477,ETH-USD vs SPY,90
2022-12-07,0.5469643811363909,ETH-USD vs SPY,90
2022-12-08,0.5492848863145167,ETH-USD vs SPY,90
2022-12-09,0.5554637199159711,ETH-USD vs SPY,90
2022-12-12,0.5542860708673853,ETH-USD vs SPY,90
2022-12-13,0.5656922170498038,ETH-USD vs SPY,90
2022-12-14,0.5693116884247778,ETH-USD vs SPY,90
2022-12-15,0.5719108952500759,ETH-USD vs SPY,90
2022-12-16,0.566978666463693,ETH-USD vs SPY,90
2022-12-19,0.5674323006293948,ETH-USD vs SPY,90
2022-12-20,0.561725635679022,ETH-USD vs SPY,90
2022-12-21,0.5601191849103284,ETH-USD vs SPY,90
2022-12-22,0.5578418015386926,ETH-USD vs SPY,90
2022-12-23,0.5567478896072512,ETH-USD vs SPY,90
2022-12-27,0.5567747539255476,ETH-USD vs SPY,90
2022-12-28,0.5584788992308267,ETH-USD vs SPY,90
2022-12-29,0.563061546397997,ETH-USD vs SPY,90
2022-12-30,0.5644730262216677,ETH-USD vs SPY,90
2023-01-03,0.564792984918858,ETH-USD vs SPY,90
2023-01-04,0.5649562246603843,ETH-USD vs SPY,90
2023-01-05,0.5389807401097095,ETH-USD vs SPY,90
2023-01-06,0.5577078018410311,ETH-USD vs SPY,90
2023-01-09,0.5553607411965388,ETH-USD vs SPY,90
2023-01-10,0.5595444468415849,ETH-USD vs SPY,90
2023-01-11,0.5628445294559217,ETH-USD vs SPY,90
2023-01-12,0.5634866513109711,ETH-USD vs SPY,90
2023-01-13,0.5638210127727217,ETH-USD vs SPY,90
2023-01-17,0.5583959586629454,ETH-USD vs SPY,90
2023-01-18,0.5625233499265918,ETH-USD vs SPY,90
2023-01-19,0.5521297609704786,ETH-USD vs SPY,90
2023-01-20,0.5694522366348569,ETH-USD vs SPY,90
2023-01-23,0.5426809921880296,ETH-USD vs SPY,90
2023-01-24,0.5406427177777412,ETH-USD vs SPY,90
2023-01-25,0.5368952698562535,ETH-USD vs SPY,90
2023-01-26,0.5307610023424552,ETH-USD vs SPY,90
2023-01-27,0.5289100697222953,ETH-USD vs SPY,90
2023-01-30,0.5301518203052235,ETH-USD vs SPY,90
2023-01-31,0.520357978688178,ETH-USD vs SPY,90
2023-02-01,0.5402535875676507,ETH-USD vs SPY,90
2023-02-02,0.5407649342394889,ETH-USD vs SPY,90
2023-02-03,0.5458127609320554,ETH-USD vs SPY,90
2023-02-06,0.5461595621327133,ETH-USD vs SPY,90
2023-02-07,0.5528626313521194,ETH-USD vs SPY,90
2023-02-08,0.5592937834966986,ETH-USD vs SPY,90
2023-02-09,0.5641704623291464,ETH-USD vs SPY,90
2023-02-10,0.5584878636668444,ETH-USD vs SPY,90
2023-02-13,0.5552139828365473,ETH-USD vs SPY,90
2023-02-14,0.5523471191713805,ETH-USD vs SPY,90
2023-02-15,0.5474963236098673,ETH-USD vs SPY,90
2023-02-16,0.5539078657045563,ETH-USD vs SPY,90
2023-02-17,0.5478241429603727,ETH-USD vs SPY,90
2023-02-21,0.5502238297034561,ETH-USD vs SPY,90
2023-02-22,0.5516644192894113,ETH-USD vs SPY,90
2023-02-23,0.5665572889531003,ETH-USD vs SPY,90
2023-02-24,0.5815598189893963,ETH-USD vs SPY,90
2023-02-27,0.5849509516989764,ETH-USD vs SPY,90
2023-02-28,0.592359885635637,ETH-USD vs SPY,90
2023-03-01,0.5850525688754097,ETH-USD vs SPY,90
2023-03-02,0.5826492979617636,ETH-USD vs SPY,90
2023-03-03,0.5647818624827954,ETH-USD vs SPY,90
2023-03-06,0.5716977917773238,ETH-USD vs SPY,90
2023-03-07,0.5585245882752786,ETH-USD vs SPY,90
2023-03-08,0.579683633882057,ETH-USD vs SPY,90
2023-03-09,0.5884483057747883,ETH-USD vs SPY,90
2023-03-10,0.5860871727736733,ETH-USD vs SPY,90
2023-03-13,0.5776875018476719,ETH-USD vs SPY,90
2023-03-14,0.5777297905491854,ETH-USD vs SPY,90
2023-03-15,0.5746189145739582,ETH-USD vs SPY,90
2023-03-16,0.5774157161489089,ETH-USD vs SPY,90
2023-03-17,0.5337580562472266,ETH-USD vs SPY,90
2023-03-20,0.5279473293061456,ETH-USD vs SPY,90
2023-03-21,0.5892399238638951,ETH-USD vs SPY,90
2023-03-22,0.5902908340017609,ETH-USD vs SPY,90
2023-03-23,0.4609594032697344,ETH-USD vs SPY,90
2023-03-24,0.45356842235824063,ETH-USD vs SPY,90
2023-03-27,0.45434324668941417,ETH-USD vs SPY,90
2023-03-28,0.4490406800784372,ETH-USD vs SPY,90
2023-03-29,0.4442851673597395,ETH-USD vs SPY,90
2023-03-30,0.44307776842463414,ETH-USD vs SPY,90
2023-03-31,0.4450751185720987,ETH-USD vs SPY,90
2023-04-03,0.4442403839191138,ETH-USD vs SPY,90
2023-04-04,0.4297748290602861,ETH-USD vs SPY,90
2023-04-05,0.42414771281606933,ETH-USD vs SPY,90
2023-04-06,0.42005907012486904,ETH-USD vs SPY,90
2023-04-10,0.4124825844605573,ETH-USD vs SPY,90
2023-04-11,0.4186001914207341,ETH-USD vs SPY,90
2023-04-12,0.37849361087667605,ETH-USD vs SPY,90
2023-04-13,0.3917488306530558,ETH-USD vs SPY,90
2023-04-14,0.38502584188506217,ETH-USD vs SPY,90
2023-04-17,0.37581250113139625,ETH-USD vs SPY,90
2023-04-18,0.38313869903049746,ETH-USD vs SPY,90
2023-04-19,0.3704405180517051,ETH-USD vs SPY,90
2023-04-20,0.36417256495831113,ETH-USD vs SPY,90
2023-04-21,0.35604485422504795,ETH-USD vs SPY,90
2023-04-24,0.35578226911505245,ETH-USD vs SPY,90
2023-04-25,0.3391438872983385,ETH-USD vs SPY,90
2023-04-26,0.3374011017467961,ETH-USD vs SPY,90
2023-04-27,0.32829222750115444,ETH-USD vs SPY,90
2023-04-28,0.29086926219877896,ETH-USD vs SPY,90
2023-05-01,0.2879969222549928,ETH-USD vs SPY,90
2023-05-02,0.2789310585717789,ETH-USD vs SPY,90
2023-05-03,0.27921861502032247,ETH-USD vs SPY,90
2023-05-04,0.28641259393193386,ETH-USD vs SPY,90
2023-05-05,0.3136292931207374,ETH-USD vs SPY,90
2023-05-08,0.31154243099503437,ETH-USD vs SPY,90
2023-05-09,0.30533981868080823,ETH-USD vs SPY,90
2023-05-10,0.3057555104668983,ETH-USD vs SPY,90
2023-05-11,0.30662080382350915,ETH-USD vs SPY,90
2023-05-12,0.30616300678775826,ETH-USD vs SPY,90
2023-05-15,0.3012177509759995,ETH-USD vs SPY,90
2023-05-16,0.2991906885133332,ETH-USD vs SPY,90
2023-05-17,0.2944135269706776,ETH-USD vs SPY,90
2023-05-18,0.2900438491499999,ETH-USD vs SPY,90
2023-05-19,0.2883867179496242,ETH-USD vs SPY,90
2023-05-22,0.2755844353856523,ETH-USD vs SPY,90
2023-05-23,0.2630722732877286,ETH-USD vs SPY,90
2023-05-24,0.267776317517149,ETH-USD vs SPY,90
2023-05-25,0.26659029385382327,ETH-USD vs SPY,90
2023-05-26,0.2524392464785972,ETH-USD vs SPY,90
2023-05-30,0.2621889860085412,ETH-USD vs SPY,90
2023-05-31,0.2286262633650433,ETH-USD vs SPY,90
2023-06-01,0.2272338903161321,ETH-USD vs SPY,90
2023-06-02,0.23644042906021667,ETH-USD vs SPY,90
2023-06-05,0.24052999241522238,ETH-USD vs SPY,90
2023-06-06,0.24477197625352348,ETH-USD vs SPY,90
2023-06-07,0.24832104240945765,ETH-USD vs SPY,90
2023-06-08,0.2288039979120563,ETH-USD vs SPY,90
2023-06-09,0.22559870206505414,ETH-USD vs SPY,90
2023-06-12,0.21066125744209663,ETH-USD vs SPY,90
2023-06-13,0.21297577435152668,ETH-USD vs SPY,90
2023-06-14,0.21615937214251793,ETH-USD vs SPY,90
2023-06-15,0.2164840720330781,ETH-USD vs SPY,90
2023-06-16,0.18983145085156072,ETH-USD vs SPY,90
2023-06-20,0.17610806331471235,ETH-USD vs SPY,90
2023-06-21,0.13830852613778705,ETH-USD vs SPY,90
2023-06-22,0.13870661553652483,ETH-USD vs SPY,90
2023-06-23,0.14064235501688624,ETH-USD vs SPY,90
2023-06-26,0.14685151247897665,ETH-USD vs SPY,90
2023-06-27,0.14926252915090274,ETH-USD vs SPY,90
2023-06-28,0.13666589578693064,ETH-USD vs SPY,90
2023-06-29,0.14395238343266004,ETH-USD vs SPY,90
2023-06-30,0.1412320734568924,ETH-USD vs SPY,90
2023-07-03,0.1399723958403487,ETH-USD vs SPY,90
2023-07-05,0.14126809547454663,ETH-USD vs SPY,90
2023-07-06,0.1407411727818276,ETH-USD vs SPY,90
2023-07-07,0.1395012765864248,ETH-USD vs SPY,90
2023-07-10,0.13607133051803547,ETH-USD vs SPY,90
2023-07-11,0.1452636430988758,ETH-USD vs SPY,90
2023-07-12,0.14767379393945657,ETH-USD vs SPY,90
2023-07-13,0.20358339359720395,ETH-USD vs SPY,90
2023-07-14,0.20473923129768673,ETH-USD vs SPY,90
2023-07-17,0.20410395996115288,ETH-USD vs SPY,90
2023-07-18,0.20135768662137574,ETH-USD vs SPY,90
2023-07-19,0.14855589248003978,ETH-USD vs SPY,90
2023-07-20,0.1424418164637632,ETH-USD vs SPY,90
2023-07-21,0.15572390486472032,ETH-USD vs SPY,90
2023-07-24,0.1446962648901843,ETH-USD vs SPY,90
2023-07-25,0.13274064194800142,ETH-USD vs SPY,90
2023-07-26,0.125300179220122,ETH-USD vs SPY,90
2023-07-27,0.20398235179795482,ETH-USD vs SPY,90
2023-07-28,0.22112767429610378,ETH-USD vs SPY,90
2023-07-31,0.19963471304941235,ETH-USD vs SPY,90
2023-08-01,0.15924949153108459,ETH-USD vs SPY,90
2023-08-02,0.17401187252955982,ETH-USD vs SPY,90
2023-08-03,0.18988852500995584,ETH-USD vs SPY,90
2023-08-04,0.1945942125622102,ETH-USD vs SPY,90
2023-08-07,0.20177271950983622,ETH-USD vs SPY,90
2023-08-08,0.19160581239493418,ETH-USD vs SPY,90
2023-08-09,0.19264214336308333,ETH-USD vs SPY,90
2023-08-10,0.1849003488105738,ETH-USD vs SPY,90
2023-08-11,0.18413412046841834,ETH-USD vs SPY,90
2023-08-14,0.20070596934099197,ETH-USD vs SPY,90
2023-08-15,0.2112647255005186,ETH-USD vs SPY,90
2023-08-16,0.22151287248208515,ETH-USD vs SPY,90
2023-08-17,0.24794428966794355,ETH-USD vs SPY,90
2023-08-18,0.2476914286668515,ETH-USD vs SPY,90
2023-08-21,0.24827058889989168,ETH-USD vs SPY,90
2023-08-22,0.2202152297942398,ETH-USD vs SPY,90
2023-08-23,0.24971202756148653,ETH-USD vs SPY,90
2023-08-24,0.258405340807692,ETH-USD vs SPY,90
2023-08-25,0.2565519128134698,ETH-USD vs SPY,90
2023-08-28,0.2675747293589391,ETH-USD vs SPY,90
2023-08-29,0.3007778438005194,ETH-USD vs SPY,90
2023-08-30,0.3038663495218499,ETH-USD vs SPY,90
2023-08-31,0.305734170456038,ETH-USD vs SPY,90
2023-09-01,0.32988259543057374,ETH-USD vs SPY,90
2023-09-05,0.328922734255418,ETH-USD vs SPY,90
2023-09-06,0.310896072296695,ETH-USD vs SPY,90
2023-09-07,0.31484717147308006,ETH-USD vs SPY,90
2023-09-08,0.31324100089429663,ETH-USD vs SPY,90
2023-09-11,0.31578864500909604,ETH-USD vs SPY,90
2023-09-12,0.3137497955446092,ETH-USD vs SPY,90
2023-09-13,0.30827711717646517,ETH-USD vs SPY,90
2023-09-14,0.25344782383136144,ETH-USD vs SPY,90
2023-09-15,0.2323837988103555,ETH-USD vs SPY,90
2023-09-18,0.2327365420903084,ETH-USD vs SPY,90
2023-09-19,0.23270036782306433,ETH-USD vs SPY,90
2023-09-20,0.23602993269906797,ETH-USD vs SPY,90
2023-09-21,0.25705089494584576,ETH-USD vs SPY,90
2023-09-22,0.2537510296509966,ETH-USD vs SPY,90
2023-09-25,0.2587152487650227,ETH-USD vs SPY,90
2023-09-26,0.25208773916753,ETH-USD vs SPY,90
2023-09-27,0.262387786776078,ETH-USD vs SPY,90
2023-09-28,0.27262974965002135,ETH-USD vs SPY,90
2023-09-29,0.27046087835997074,ETH-USD vs SPY,90
2023-10-02,0.290158260349602,ETH-USD vs SPY,90
2023-10-03,0.27591334802230055,ETH-USD vs SPY,90
2023-10-04,0.2715382663810942,ETH-USD vs SPY,90
2023-10-05,0.2644670633485403,ETH-USD vs SPY,90
2023-10-06,0.27737630012110387,ETH-USD vs SPY,90
2023-10-09,0.2555599961296278,ETH-USD vs SPY,90
2023-10-10,0.25840516071724423,ETH-USD vs SPY,90
2023-10-11,0.23962171369089452,ETH-USD vs SPY,90
2023-10-12,0.2436677358037904,ETH-USD vs SPY,90
2023-10-13,0.23790389837531742,ETH-USD vs SPY,90
2023-10-16,0.24946898380762972,ETH-USD vs SPY,90
2023-10-17,0.24615284239890836,ETH-USD vs SPY,90
2023-10-18,0.24141455303446474,ETH-USD vs SPY,90
2023-10-19,0.2428302365688074,ETH-USD vs SPY,90
2023-10-20,0.2177217118426921,ETH-USD vs SPY,90
2023-10-23,0.2149628414190007,ETH-USD vs SPY,90
2023-10-24,0.21535227981943794,ETH-USD vs SPY,90
2023-10-25,0.2276345716945789,ETH-USD vs SPY,90
2023-10-26,0.23053366858556285,ETH-USD vs SPY,90
2023-10-27,0.2614075056543414,ETH-USD vs SPY,90
2023-10-30,0.2681085782016175,ETH-USD vs SPY,90
2023-10-31,0.2763941870286429,ETH-USD vs SPY,90
2023-11-01,0.282316590036908,ETH-USD vs SPY,90
2023-11-02,0.2275754172281053,ETH-USD vs SPY,90
2023-11-03,0.24098098709847013,ETH-USD vs SPY,90
2023-11-06,0.2387572607214851,ETH-USD vs SPY,90
2023-11-07,0.20757613485189347,ETH-USD vs SPY,90
2023-11-08,0.2070820956530941,ETH-USD vs SPY,90
2023-11-09,0.11433149601417177,ETH-USD vs SPY,90
2023-11-10,0.07767511615869763,ETH-USD vs SPY,90
2023-11-13,0.0793775154032655,ETH-USD vs SPY,90
2023-11-14,0.03311746416868443,ETH-USD vs SPY,90
2023-11-15,0.03756723525840983,ETH-USD vs SPY,90
2023-11-16,0.03585369879239306,ETH-USD vs SPY,90
2023-11-17,0.004374690964797804,ETH-USD vs SPY,90
2023-11-20,0.005541620345694436,ETH-USD vs SPY,90
2023-11-21,0.012310464801283517,ETH-USD vs SPY,90
2023-11-22,0.02912168102327568,ETH-USD vs SPY,90
2023-11-24,0.030021811487163996,ETH-USD vs SPY,90
2023-11-27,0.03231878670250172,ETH-USD vs SPY,90
2023-11-28,0.032805864757259745,ETH-USD vs SPY,90
2023-11-29,0.03864009042670222,ETH-USD vs SPY,90
2023-11-30,0.04038979395113138,ETH-USD vs SPY,90
2023-12-01,0.045751441567681586,ETH-USD vs SPY,90
2023-12-04,0.036335995266694704,ETH-USD vs SPY,90
2023-12-05,0.03286031809314763,ETH-USD vs SPY,90
2023-12-06,0.03917889847100409,ETH-USD vs SPY,90
2023-12-07,0.06192668535613776,ETH-USD vs SPY,90
2023-12-08,0.04769537963425057,ETH-USD vs SPY,90
2023-12-11,0.03512242568860654,ETH-USD vs SPY,90
2023-12-12,0.031607794990951316,ETH-USD vs SPY,90
2023-12-13,0.04958017722278543,ETH-USD vs SPY,90
2023-12-14,0.05644381275941832,ETH-USD vs SPY,90
2023-12-15,0.06919184216665303,ETH-USD vs SPY,90
2023-12-18,0.07135117765843826,ETH-USD vs SPY,90
2023-12-19,0.06527356835407903,ETH-USD vs SPY,90
2023-12-20,0.055757321610200465,ETH-USD vs SPY,90
2023-12-21,0.05707413559933299,ETH-USD vs SPY,90
2023-12-22,0.053699541239838056,ETH-USD vs SPY,90
2023-12-26,0.01988653531291972,ETH-USD vs SPY,90
2023-12-27,0.021571091884930924,ETH-USD vs SPY,90
2023-12-28,0.026097225544052482,ETH-USD vs SPY,90
2023-12-29,0.026188289568174088,ETH-USD vs SPY,90
2024-01-02,0.013333771517324879,ETH-USD vs SPY,90
2024-01-03,0.03262142781490532,ETH-USD vs SPY,90
2024-01-04,0.02984336959090976,ETH-USD vs SPY,90
2024-01-05,0.03153721080751094,ETH-USD vs SPY,90
2024-01-08,0.033270606021778185,ETH-USD vs SPY,90
2024-01-09,0.03611550789105749,ETH-USD vs SPY,90
2024-01-10,0.054484803802027144,ETH-USD vs SPY,90
2024-01-11,0.05490593876209872,ETH-USD vs SPY,90
2024-01-12,0.05391592784310783,ETH-USD vs SPY,90
2024-01-16,0.04637622382391067,ETH-USD vs SPY,90
2024-01-17,0.05505972861220152,ETH-USD vs SPY,90
2024-01-18,0.043715055093519854,ETH-USD vs SPY,90
2024-01-19,0.058960475977294105,ETH-USD vs SPY,90
2024-01-22,0.060974484199743474,ETH-USD vs SPY,90
2024-01-23,0.05734226856155038,ETH-USD vs SPY,90
2024-01-24,0.05444194034535523,ETH-USD vs SPY,90
2024-01-25,0.05846353106757053,ETH-USD vs SPY,90
2024-01-26,0.056216852744204356,ETH-USD vs SPY,90
2024-01-29,0.06374287395052651,ETH-USD vs SPY,90
2024-01-30,0.05559976624805662,ETH-USD vs SPY,90
2024-01-31,0.05705651382033497,ETH-USD vs SPY,90
2024-02-01,0.05998883864895647,ETH-USD vs SPY,90
2024-02-02,0.05877221204569104,ETH-USD vs SPY,90
2024-02-05,0.05965745834911721,ETH-USD vs SPY,90
2024-02-06,0.06099311473133418,ETH-USD vs SPY,90
2024-02-07,0.06085714381127246,ETH-USD vs SPY,90
2024-02-08,0.062391689183814825,ETH-USD vs SPY,90
2024-02-09,0.06278139295708272,ETH-USD vs SPY,90
2024-02-12,0.050568314475863824,ETH-USD vs SPY,90
2024-02-13,0.061182364154809106,ETH-USD vs SPY,90
2024-02-14,0.07365481208390248,ETH-USD vs SPY,90
2024-02-15,0.06960359451635333,ETH-USD vs SPY,90
2024-02-16,0.08301979932047529,ETH-USD vs SPY,90
2024-02-20,0.07903125697477026,ETH-USD vs SPY,90
2024-02-21,0.0803500385719786,ETH-USD vs SPY,90
2024-02-22,0.06436344432831573,ETH-USD vs SPY,90
2024-02-23,0.06623121460053719,ETH-USD vs SPY,90
2024-02-26,0.054412022488590665,ETH-USD vs SPY,90
2024-02-27,0.0524202865758149,ETH-USD vs SPY,90
2024-02-28,0.04205957884106351,ETH-USD vs SPY,90
2024-02-29,0.038316677177847744,ETH-USD vs SPY,90
2024-03-01,0.05842693297913887,ETH-USD vs SPY,90
2024-03-04,0.06424944837518448,ETH-USD vs SPY,90
2024-03-05,0.07717046877990694,ETH-USD vs SPY,90
2024-03-06,0.08246782736870002,ETH-USD vs SPY,90
2024-03-07,0.08789590340164323,ETH-USD vs SPY,90
2024-03-08,0.08233354603208236,ETH-USD vs SPY,90
2024-03-11,0.07565608722991068,ETH-USD vs SPY,90
