asset_symbol,price_date,close_price
ETH-USD,2022-02-16,3118.9
ETH-USD,2022-02-17,2894.03
ETH-USD,2022-02-18,2779.56
ETH-USD,2022-02-19,2763.81
ETH-USD,2022-02-20,2619.32
ETH-USD,2022-02-21,2569.87
ETH-USD,2022-02-22,2636.13
ETH-USD,2022-02-23,2578.15
ETH-USD,2022-02-24,2596.52
ETH-USD,2022-02-25,2767.53
ETH-USD,2022-02-26,2776.96
ETH-USD,2022-02-27,2616.34
ETH-USD,2022-02-28,2922.5
ETH-USD,2022-03-01,2975.81
ETH-USD,2022-03-02,2947.14
ETH-USD,2022-03-03,2834.91
ETH-USD,2022-03-04,2622.15
ETH-USD,2022-03-05,2665.42
ETH-USD,2022-03-06,2549.4
ETH-USD,2022-03-07,2492.53
ETH-USD,2022-03-08,2577.21
ETH-USD,2022-03-09,2726.94
ETH-USD,2022-03-10,2606.5
ETH-USD,2022-03-11,2556.96
ETH-USD,2022-03-12,2569.8
ETH-USD,2022-03-13,2516.75
ETH-USD,2022-03-14,2589.3
ETH-USD,2022-03-15,2617.43
ETH-USD,2022-03-16,2773.94
ETH-USD,2022-03-17,2812.29
ETH-USD,2022-03-18,2939.76
ETH-USD,2022-03-19,2949.92
ETH-USD,2022-03-20,2861.69
ETH-USD,2022-03-21,2891.63
ETH-USD,2022-03-22,2969.64
ETH-USD,2022-03-23,3036.12
ETH-USD,2022-03-24,3109.25
ETH-USD,2022-03-25,3103.51
ETH-USD,2022-03-26,3146.01
ETH-USD,2022-03-27,3297.04
ETH-USD,2022-03-28,3329.38
ETH-USD,2022-03-29,3401.89
ETH-USD,2022-03-30,3385.64
ETH-USD,2022-03-31,3282.35
ETH-USD,2022-04-01,3456.18
ETH-USD,2022-04-02,3442.34
ETH-USD,2022-04-03,3521.1
ETH-USD,2022-04-04,3520.41
ETH-USD,2022-04-05,3406.78
ETH-USD,2022-04-06,3169.58
ETH-USD,2022-04-07,3228.84
ETH-USD,2022-04-08,3193.93
ETH-USD,2022-04-09,3259.35
ETH-USD,2022-04-10,3201.84
ETH-USD,2022-04-11,2978.29
ETH-USD,2022-04-12,3027.25
ETH-USD,2022-04-13,3116.92
ETH-USD,2022-04-14,3021.93
ETH-USD,2022-04-15,3042.01
ETH-USD,2022-04-16,3058.96
ETH-USD,2022-04-17,2989.05
ETH-USD,2022-04-18,3055.64
ETH-USD,2022-04-19,3102.01
ETH-USD,2022-04-20,3076.38
ETH-USD,2022-04-21,2983.95
ETH-USD,2022-04-22,2963.0
ETH-USD,2022-04-23,2931.9
ETH-USD,2022-04-24,2922.03
ETH-USD,2022-04-25,3006.04
ETH-USD,2022-04-26,2810.42
ETH-USD,2022-04-27,2888.99
ETH-USD,2022-04-28,2937.01
ETH-USD,2022-04-29,2816.66
ETH-USD,2022-04-30,2727.18
ETH-USD,2022-05-01,2825.8
ETH-USD,2022-05-02,2856.01
ETH-USD,2022-05-03,2781.47
ETH-USD,2022-05-04,2940.7
ETH-USD,2022-05-05,2747.46
ETH-USD,2022-05-06,2692.88
ETH-USD,2022-05-07,2636.03
ETH-USD,2022-05-08,2519.98
ETH-USD,2022-05-09,2229.1
ETH-USD,2022-05-10,2342.3
ETH-USD,2022-05-11,2080.79
ETH-USD,2022-05-12,1955.36
ETH-USD,2022-05-13,2009.53
ETH-USD,2022-05-14,2056.3
ETH-USD,2022-05-15,2145.86
ETH-USD,2022-05-16,2022.93
ETH-USD,2022-05-17,2091.14
ETH-USD,2022-05-18,1912.12
ETH-USD,2022-05-19,2019.34
ETH-USD,2022-05-20,1959.85
ETH-USD,2022-05-21,1975.12
ETH-USD,2022-05-22,2043.19
ETH-USD,2022-05-23,1972.93
ETH-USD,2022-05-24,1979.35
ETH-USD,2022-05-25,1942.91
ETH-USD,2022-05-26,1793.42
ETH-USD,2022-05-27,1724.3
ETH-USD,2022-05-28,1792.68
ETH-USD,2022-05-29,1813.56
ETH-USD,2022-05-30,1998.46
ETH-USD,2022-05-31,1941.79
ETH-USD,2022-06-01,1818.07
ETH-USD,2022-06-02,1834.64
ETH-USD,2022-06-03,1775.29
ETH-USD,2022-06-04,1804.37
ETH-USD,2022-06-05,1806.71
ETH-USD,2022-06-06,1859.99
ETH-USD,2022-06-07,1813.72
ETH-USD,2022-06-08,1793.0
ETH-USD,2022-06-09,1788.06
ETH-USD,2022-06-10,1663.02
ETH-USD,2022-06-11,1531.42
ETH-USD,2022-06-12,1435.46
ETH-USD,2022-06-13,1206.67
ETH-USD,2022-06-14,1210.84
ETH-USD,2022-06-15,1237.92
ETH-USD,2022-06-16,1068.49
ETH-USD,2022-06-17,1086.47
ETH-USD,2022-06-18,995.61
ETH-USD,2022-06-19,1128.39
ETH-USD,2022-06-20,1128.32
ETH-USD,2022-06-21,1125.96
ETH-USD,2022-06-22,1049.02
ETH-USD,2022-06-23,1144.19
ETH-USD,2022-06-24,1225.03
ETH-USD,2022-06-25,1241.76
ETH-USD,2022-06-26,1198.03
ETH-USD,2022-06-27,1190.84
ETH-USD,2022-06-28,1143.97
ETH-USD,2022-06-29,1099.51
ETH-USD,2022-06-30,1069.05
ETH-USD,2022-07-01,1058.94
ETH-USD,2022-07-02,1066.6
ETH-USD,2022-07-03,1074.08
ETH-USD,2022-07-04,1151.19
ETH-USD,2022-07-05,1133.9
ETH-USD,2022-07-06,1186.45
ETH-USD,2022-07-07,1238.15
ETH-USD,2022-07-08,1216.33
ETH-USD,2022-07-09,1216.94
ETH-USD,2022-07-10,1167.35
ETH-USD,2022-07-11,1096.43
ETH-USD,2022-07-12,1038.56
ETH-USD,2022-07-13,1115.83
ETH-USD,2022-07-14,1192.75
ETH-USD,2022-07-15,1231.03
ETH-USD,2022-07-16,1356.08
ETH-USD,2022-07-17,1337.85
ETH-USD,2022-07-18,1584.77
ETH-USD,2022-07-19,1543.5
ETH-USD,2022-07-20,1520.64
ETH-USD,2022-07-21,1575.68
ETH-USD,2022-07-22,1534.85
ETH-USD,2022-07-23,1549.61
ETH-USD,2022-07-24,1598.19
ETH-USD,2022-07-25,1438.52
ETH-USD,2022-07-26,1450.7
ETH-USD,2022-07-27,1636.01
ETH-USD,2022-07-28,1726.01
ETH-USD,2022-07-29,1720.77
ETH-USD,2022-07-30,1695.97
ETH-USD,2022-07-31,1680.0
ETH-USD,2022-08-01,1630.1
ETH-USD,2022-08-02,1631.48
ETH-USD,2022-08-03,1618.08
ETH-USD,2022-08-04,1606.94
ETH-USD,2022-08-05,1737.71
ETH-USD,2022-08-06,1690.27
ETH-USD,2022-08-07,1700.29
ETH-USD,2022-08-08,1778.42
ETH-USD,2022-08-09,1702.8
ETH-USD,2022-08-10,1853.46
ETH-USD,2022-08-11,1880.28
ETH-USD,2022-08-12,1957.63
ETH-USD,2022-08-13,1983.5
ETH-USD,2022-08-14,1935.1
ETH-USD,2022-08-15,1900.25
ETH-USD,2022-08-16,1876.7
ETH-USD,2022-08-17,1834.18
ETH-USD,2022-08-18,1846.51
ETH-USD,2022-08-19,1609.48
ETH-USD,2022-08-20,1575.6
ETH-USD,2022-08-21,1618.25
ETH-USD,2022-08-22,1626.75
ETH-USD,2022-08-23,1664.89
ETH-USD,2022-08-24,1656.64
ETH-USD,2022-08-25,1695.37
ETH-USD,2022-08-26,1508.08
ETH-USD,2022-08-27,1490.83
ETH-USD,2022-08-28,1426.25
ETH-USD,2022-08-29,1552.6
ETH-USD,2022-08-30,1523.34
ETH-USD,2022-08-31,1555.12
ETH-USD,2022-09-01,1585.48
ETH-USD,2022-09-02,1575.34
ETH-USD,2022-09-03,1557.55
ETH-USD,2022-09-04,1578.89
ETH-USD,2022-09-05,1617.07
ETH-USD,2022-09-06,1557.85
ETH-USD,2022-09-07,1629.51
ETH-USD,2022-09-08,1634.85
ETH-USD,2022-09-09,1718.81
ETH-USD,2022-09-10,1774.38
ETH-USD,2022-09-11,1766.93
ETH-USD,2022-09-12,1716.42
ETH-USD,2022-09-13,1574.47
ETH-USD,2022-09-14,1637.92
ETH-USD,2022-09-15,1472.64
ETH-USD,2022-09-16,1434.01
ETH-USD,2022-09-17,1468.79
ETH-USD,2022-09-18,1335.01
ETH-USD,2022-09-19,1376.0
ETH-USD,2022-09-20,1323.33
ETH-USD,2022-09-21,1247.74
ETH-USD,2022-09-22,1326.44
ETH-USD,2022-09-23,1327.96
ETH-USD,2022-09-24,1317.0
ETH-USD,2022-09-25,1294.26
ETH-USD,2022-09-26,1337.06
ETH-USD,2022-09-27,1328.23
ETH-USD,2022-09-28,1337.37
ETH-USD,2022-09-29,1336.08
ETH-USD,2022-09-30,1328.73
ETH-USD,2022-10-01,1311.8
ETH-USD,2022-10-02,1275.74
ETH-USD,2022-10-03,1323.41
ETH-USD,2022-10-04,1361.48
ETH-USD,2022-10-05,1352.07
ETH-USD,2022-10-06,1352.27
ETH-USD,2022-10-07,1330.99
ETH-USD,2022-10-08,1315.05
ETH-USD,2022-10-09,1323.41
ETH-USD,2022-10-10,1290.04
ETH-USD,2022-10-11,1279.97
ETH-USD,2022-10-12,1294.57
ETH-USD,2022-10-13,1287.34
ETH-USD,2022-10-14,1296.74
ETH-USD,2022-10-15,1274.57
ETH-USD,2022-10-16,1305.95
ETH-USD,2022-10-17,1331.12
ETH-USD,2022-10-18,1310.81
ETH-USD,2022-10-19,1285.32
ETH-USD,2022-10-20,1282.87
ETH-USD,2022-10-21,1299.76
ETH-USD,2022-10-22,1313.64
ETH-USD,2022-10-23,1363.92
ETH-USD,2022-10-24,1343.88
ETH-USD,2022-10-25,1459.6
ETH-USD,2022-10-26,1566.16
ETH-USD,2022-10-27,1514.19
ETH-USD,2022-10-28,1554.47
ETH-USD,2022-10-29,1619.69
ETH-USD,2022-10-30,1590.47
ETH-USD,2022-10-31,1572.89
ETH-USD,2022-11-01,1579.64
ETH-USD,2022-11-02,1519.04
ETH-USD,2022-11-03,1531.08
ETH-USD,2022-11-04,1645.01
ETH-USD,2022-11-05,1627.07
ETH-USD,2022-11-06,1570.86
ETH-USD,2022-11-07,1567.57
ETH-USD,2022-11-08,1335.25
ETH-USD,2022-11-09,1100.84
ETH-USD,2022-11-10,1299.15
ETH-USD,2022-11-11,1288.63
ETH-USD,2022-11-12,1256.29
ETH-USD,2022-11-13,1221.47
ETH-USD,2022-11-14,1242.64
ETH-USD,2022-11-15,1253.45
ETH-USD,2022-11-16,1206.16
ETH-USD,2022-11-17,1205.17
ETH-USD,2022-11-18,1207.31
ETH-USD,2022-11-19,1217.65
ETH-USD,2022-11-20,1142.88
ETH-USD,2022-11-21,1107.46
ETH-USD,2022-11-22,1139.74
ETH-USD,2022-11-23,1185.79
ETH-USD,2022-11-24,1203.77
ETH-USD,2022-11-25,1198.12
ETH-USD,2022-11-26,1205.15
ETH-USD,2022-11-27,1193.38
ETH-USD,2022-11-28,1167.73
ETH-USD,2022-11-29,1216.55
ETH-USD,2022-11-30,1294.41
ETH-USD,2022-12-01,1276.05
ETH-USD,2022-12-02,1295.69
ETH-USD,2022-12-03,1240.46
ETH-USD,2022-12-04,1279.74
ETH-USD,2022-12-05,1259.56
ETH-USD,2022-12-06,1271.26
ETH-USD,2022-12-07,1231.04
ETH-USD,2022-12-08,1280.29
ETH-USD,2022-12-09,1262.86
ETH-USD,2022-12-10,1266.62
ETH-USD,2022-12-11,1263.42
ETH-USD,2022-12-12,1275.02
ETH-USD,2022-12-13,1320.76
ETH-USD,2022-12-14,1307.3
ETH-USD,2022-12-15,1266.32
ETH-USD,2022-12-16,1166.7
ETH-USD,2022-12-17,1187.18
ETH-USD,2022-12-18,1182.7
ETH-USD,2022-12-19,1167.8
ETH-USD,2022-12-20,1217.2
ETH-USD,2022-12-21,1213.85
ETH-USD,2022-12-22,1217.57
ETH-USD,2022-12-23,1220.03
ETH-USD,2022-12-24,1220.46
ETH-USD,2022-12-25,1218.69
ETH-USD,2022-12-26,1227.65
ETH-USD,2022-12-27,1211.6
ETH-USD,2022-12-28,1189.98
ETH-USD,2022-12-29,1200.84
ETH-USD,2022-12-30,1199.8
ETH-USD,2022-12-31,1195.67
ETH-USD,2023-01-01,1200.52
ETH-USD,2023-01-02,1213.93
ETH-USD,2023-01-03,1214.57
ETH-USD,2023-01-04,1256.92
ETH-USD,2023-01-05,1250.95
ETH-USD,2023-01-06,1269.14
ETH-USD,2023-01-07,1263.9
ETH-USD,2023-01-08,1288.38
ETH-USD,2023-01-09,1320.51
ETH-USD,2023-01-10,1335.13
ETH-USD,2023-01-11,1389.84
ETH-USD,2023-01-12,1416.08
ETH-USD,2023-01-13,1450.86
ETH-USD,2023-01-14,1550.02
ETH-USD,2023-01-15,1552.69
ETH-USD,2023-01-16,1576.94
ETH-USD,2023-01-17,1564.67
ETH-USD,2023-01-18,1511.31
ETH-USD,2023-01-19,1551.62
ETH-USD,2023-01-20,1659.98
ETH-USD,2023-01-21,1625.53
ETH-USD,2023-01-22,1627.03
ETH-USD,2023-01-23,1626.53
ETH-USD,2023-01-24,1556.15
ETH-USD,2023-01-25,1611.2
ETH-USD,2023-01-26,1602.55
ETH-USD,2023-01-27,1597.6
ETH-USD,2023-01-28,1573.07
ETH-USD,2023-01-29,1645.97
ETH-USD,2023-01-30,1566.5
ETH-USD,2023-01-31,1585.27
ETH-USD,2023-02-01,1642.1
ETH-USD,2023-02-02,1641.71
ETH-USD,2023-02-03,1663.79
ETH-USD,2023-02-04,1666.9
ETH-USD,2023-02-05,1629.44
ETH-USD,2023-02-06,1613.72
ETH-USD,2023-02-07,1671.4
ETH-USD,2023-02-08,1650.99
ETH-USD,2023-02-09,1545.35
ETH-USD,2023-02-10,1513.82
ETH-USD,2023-02-11,1538.34
ETH-USD,2023-02-12,1515.44
ETH-USD,2023-02-13,1505.84
ETH-USD,2023-02-14,1555.46
ETH-USD,2023-02-15,1675.43
ETH-USD,2023-02-16,1640.66
ETH-USD,2023-02-17,1693.96
ETH-USD,2023-02-18,1691.62
ETH-USD,2023-02-19,1681.52
ETH-USD,2023-02-20,1703.27
ETH-USD,2023-02-21,1659.41
ETH-USD,2023-02-22,1643.39
ETH-USD,2023-02-23,1650.52
ETH-USD,2023-02-24,1608.24
ETH-USD,2023-02-25,1594.66
ETH-USD,2023-02-26,1641.6
ETH-USD,2023-02-27,1633.66
ETH-USD,2023-02-28,1604.69
ETH-USD,2023-03-01,1666.09
ETH-USD,2023-03-02,1647.38
ETH-USD,2023-03-03,1568.89
ETH-USD,2023-03-04,1566.73
ETH-USD,2023-03-05,1564.37
ETH-USD,2023-03-06,1565.84
ETH-USD,2023-03-07,1561.78
ETH-USD,2023-03-08,1533.04
ETH-USD,2023-03-09,1438.5
ETH-USD,2023-03-10,1426.75
ETH-USD,2023-03-11,1471.15
ETH-USD,2023-03-12,1580.24
ETH-USD,2023-03-13,1673.93
ETH-USD,2023-03-14,1700.15
ETH-USD,2023-03-15,1649.65
ETH-USD,2023-03-16,1673.85
ETH-USD,2023-03-17,1789.38
ETH-USD,2023-03-18,1758.7
ETH-USD,2023-03-19,1779.47
ETH-USD,2023-03-20,1732.31
ETH-USD,2023-03-21,1803.54
ETH-USD,2023-03-22,1734.48
ETH-USD,2023-03-23,1814.08
ETH-USD,2023-03-24,1749.26
ETH-USD,2023-03-25,1742.34
ETH-USD,2023-03-26,1774.06
ETH-USD,2023-03-27,1714.65
ETH-USD,2023-03-28,1772.63
ETH-USD,2023-03-29,1793.27
ETH-USD,2023-03-30,1793.59
ETH-USD,2023-03-31,1821.62
ETH-USD,2023-04-01,1820.78
ETH-USD,2023-04-02,1795.01
ETH-USD,2023-04-03,1810.77
ETH-USD,2023-04-04,1870.52
ETH-USD,2023-04-05,1908.96
ETH-USD,2023-04-06,1872.35
ETH-USD,2023-04-07,1863.46
ETH-USD,2023-04-08,1848.93
ETH-USD,2023-04-09,1858.9
ETH-USD,2023-04-10,1910.36
ETH-USD,2023-04-11,1889.86
ETH-USD,2023-04-12,1916.58
ETH-USD,2023-04-13,2012.11
ETH-USD,2023-04-14,2099.98
ETH-USD,2023-04-15,2090.59
ETH-USD,2023-04-16,2119.29
ETH-USD,2023-04-17,2074.74
ETH-USD,2023-04-18,2103.34
ETH-USD,2023-04-19,1935.97
ETH-USD,2023-04-20,1942.72
ETH-USD,2023-04-21,1849.81
ETH-USD,2023-04-22,1873.95
ETH-USD,2023-04-23,1862.05
ETH-USD,2023-04-24,1841.88
ETH-USD,2023-04-25,1865.95
ETH-USD,2023-04-26,1866.05
ETH-USD,2023-04-27,1908.81
ETH-USD,2023-04-28,1891.14
ETH-USD,2023-04-29,1907.8
ETH-USD,2023-04-30,1868.88
ETH-USD,2023-05-01,1830.75
ETH-USD,2023-05-02,1869.74
ETH-USD,2023-05-03,1904.74
ETH-USD,2023-05-04,1877.06
ETH-USD,2023-05-05,1993.33
ETH-USD,2023-05-06,1896.48
ETH-USD,2023-05-07,1870.99
ETH-USD,2023-05-08,1847.48
ETH-USD,2023-05-09,1846.56
ETH-USD,2023-05-10,1840.92
ETH-USD,2023-05-11,1794.71
ETH-USD,2023-05-12,1807.31
ETH-USD,2023-05-13,1794.95
ETH-USD,2023-05-14,1799.36
ETH-USD,2023-05-15,1817.11
ETH-USD,2023-05-16,1823.98
ETH-USD,2023-05-17,1821.73
ETH-USD,2023-05-18,1800.99
ETH-USD,2023-05-19,1812.32
ETH-USD,2023-05-20,1819.68
ETH-USD,2023-05-21,1804.89
ETH-USD,2023-05-22,1817.19
ETH-USD,2023-05-23,1854.08
ETH-USD,2023-05-24,1799.91
ETH-USD,2023-05-25,1805.69
ETH-USD,2023-05-26,1827.8
ETH-USD,2023-05-27,1829.91
ETH-USD,2023-05-28,1908.35
ETH-USD,2023-05-29,1892.61
ETH-USD,2023-05-30,1900.59
ETH-USD,2023-05-31,1873.63
ETH-USD,2023-06-01,1861.77
ETH-USD,2023-06-02,1907.1
ETH-USD,2023-06-03,1892.05
ETH-USD,2023-06-04,1890.04
ETH-USD,2023-06-05,1811.2
ETH-USD,2023-06-06,1884.17
ETH-USD,2023-06-07,1832.1
ETH-USD,2023-06-08,1845.68
ETH-USD,2023-06-09,1840.41
ETH-USD,2023-06-10,1751.56
ETH-USD,2023-06-11,1752.8
ETH-USD,2023-06-12,1742.6
ETH-USD,2023-06-13,1739.6
ETH-USD,2023-06-14,1650.96
ETH-USD,2023-06-15,1666.96
ETH-USD,2023-06-16,1717.92
ETH-USD,2023-06-17,1727.79
ETH-USD,2023-06-18,1720.98
ETH-USD,2023-06-19,1737.06
ETH-USD,2023-06-20,1791.61
ETH-USD,2023-06-21,1889.87
ETH-USD,2023-06-22,1872.32
ETH-USD,2023-06-23,1891.97
ETH-USD,2023-06-24,1875.0
ETH-USD,2023-06-25,1898.8
ETH-USD,2023-06-26,1859.0
ETH-USD,2023-06-27,1889.51
ETH-USD,2023-06-28,1827.95
ETH-USD,2023-06-29,1851.92
ETH-USD,2023-06-30,1933.8
ETH-USD,2023-07-01,1924.53
ETH-USD,2023-07-02,1937.57
ETH-USD,2023-07-03,1955.56
ETH-USD,2023-07-04,1936.19
ETH-USD,2023-07-05,1910.43
ETH-USD,2023-07-06,1848.36
ETH-USD,2023-07-07,1870.92
ETH-USD,2023-07-08,1865.28
ETH-USD,2023-07-09,1862.91
ETH-USD,2023-07-10,1880.42
ETH-USD,2023-07-11,1878.33
ETH-USD,2023-07-12,1871.86
ETH-USD,2023-07-13,2004.77
ETH-USD,2023-07-14,1938.05
ETH-USD,2023-07-15,1931.42
ETH-USD,2023-07-16,1922.45
ETH-USD,2023-07-17,1911.24
ETH-USD,2023-07-18,1897.58
ETH-USD,2023-07-19,1888.65
ETH-USD,2023-07-20,1891.23
ETH-USD,2023-07-21,1891.75
ETH-USD,2023-07-22,1866.25
ETH-USD,2023-07-23,1888.85
ETH-USD,2023-07-24,1850.04
ETH-USD,2023-07-25,1857.67
ETH-USD,2023-07-26,1872.0
ETH-USD,2023-07-27,1861.32
ETH-USD,2023-07-28,1874.23
ETH-USD,2023-07-29,1880.55
ETH-USD,2023-07-30,1861.81
ETH-USD,2023-07-31,1856.17
ETH-USD,2023-08-01,1874.21
ETH-USD,2023-08-02,1840.21
ETH-USD,2023-08-03,1835.98
ETH-USD,2023-08-04,1830.24
ETH-USD,2023-08-05,1836.48
ETH-USD,2023-08-06,1830.28
ETH-USD,2023-08-07,1829.11
ETH-USD,2023-08-08,1856.24
ETH-USD,2023-08-09,1855.36
ETH-USD,2023-08-10,1852.46
ETH-USD,2023-08-11,1848.88
ETH-USD,2023-08-12,1849.94
ETH-USD,2023-08-13,1840.73
ETH-USD,2023-08-14,1845.51
ETH-USD,2023-08-15,1828.98
ETH-USD,2023-08-16,1807.81
ETH-USD,2023-08-17,1683.89
ETH-USD,2023-08-18,1661.26
ETH-USD,2023-08-19,1669.67
ETH-USD,2023-08-20,1685.24
ETH-USD,2023-08-21,1667.6
ETH-USD,2023-08-22,1634.29
ETH-USD,2023-08-23,1679.93
ETH-USD,2023-08-24,1660.89
ETH-USD,2023-08-25,1653.74
ETH-USD,2023-08-26,1647.05
ETH-USD,2023-08-27,1658.33
ETH-USD,2023-08-28,1653.22
ETH-USD,2023-08-29,1729.69
ETH-USD,2023-08-30,1705.22
ETH-USD,2023-08-31,1645.82
ETH-USD,2023-09-01,1629.0
ETH-USD,2023-09-02,1637.05
ETH-USD,2023-09-03,1635.85
ETH-USD,2023-09-04,1630.51
ETH-USD,2023-09-05,1634.46
ETH-USD,2023-09-06,1633.18
ETH-USD,2023-09-07,1648.09
ETH-USD,2023-09-08,1636.45
ETH-USD,2023-09-09,1635.56
ETH-USD,2023-09-10,1617.44
ETH-USD,2023-09-11,1551.89
ETH-USD,2023-09-12,1592.5
ETH-USD,2023-09-13,1607.63
ETH-USD,2023-09-14,1626.49
ETH-USD,2023-09-15,1641.31
ETH-USD,2023-09-16,1634.41
ETH-USD,2023-09-17,1622.65
ETH-USD,2023-09-18,1636.92
ETH-USD,2023-09-19,1643.08
ETH-USD,2023-09-20,1622.28
ETH-USD,2023-09-21,1584.03
ETH-USD,2023-09-22,1593.1
ETH-USD,2023-09-23,1593.89
ETH-USD,2023-09-24,1580.55
ETH-USD,2023-09-25,1588.62
ETH-USD,2023-09-26,1594.04
ETH-USD,2023-09-27,1598.49
ETH-USD,2023-09-28,1652.89
ETH-USD,2023-09-29,1667.72
ETH-USD,2023-09-30,1670.92
ETH-USD,2023-10-01,1732.89
ETH-USD,2023-10-02,1662.79
ETH-USD,2023-10-03,1656.88
ETH-USD,2023-10-04,1647.05
ETH-USD,2023-10-05,1611.58
ETH-USD,2023-10-06,1645.62
ETH-USD,2023-10-07,1633.58
ETH-USD,2023-10-08,1632.85
ETH-USD,2023-10-09,1579.74
ETH-USD,2023-10-10,1567.6
ETH-USD,2023-10-11,1566.88
ETH-USD,2023-10-12,1539.7
ETH-USD,2023-10-13,1552.17
ETH-USD,2023-10-14,1554.96
ETH-USD,2023-10-15,1557.66
ETH-USD,2023-10-16,1599.48
ETH-USD,2023-10-17,1564.99
ETH-USD,2023-10-18,1563.43
ETH-USD,2023-10-19,1566.79
ETH-USD,2023-10-20,1603.89
ETH-USD,2023-10-21,1628.94
ETH-USD,2023-10-22,1663.35
ETH-USD,2023-10-23,1763.75
ETH-USD,2023-10-24,1784.88
ETH-USD,2023-10-25,1787.0
ETH-USD,2023-10-26,1803.13
ETH-USD,2023-10-27,1779.54
ETH-USD,2023-10-28,1776.21
ETH-USD,2023-10-29,1794.96
ETH-USD,2023-10-30,1809.05
ETH-USD,2023-10-31,1815.13
ETH-USD,2023-11-01,1846.6
ETH-USD,2023-11-02,1800.27
ETH-USD,2023-11-03,1832.29
ETH-USD,2023-11-04,1855.72
ETH-USD,2023-11-05,1892.36
ETH-USD,2023-11-06,1900.98
ETH-USD,2023-11-07,1885.97
ETH-USD,2023-11-08,1889.29
ETH-USD,2023-11-09,2120.16
ETH-USD,2023-11-10,2077.78
ETH-USD,2023-11-11,2053.42
ETH-USD,2023-11-12,2044.61
ETH-USD,2023-11-13,2054.18
ETH-USD,2023-11-14,1979.1
ETH-USD,2023-11-15,2058.93
ETH-USD,2023-11-16,1961.76
ETH-USD,2023-11-17,1960.8
ETH-USD,2023-11-18,1961.72
ETH-USD,2023-11-19,2011.01
ETH-USD,2023-11-20,2021.49
ETH-USD,2023-11-21,1934.62
ETH-USD,2023-11-22,2063.05
ETH-USD,2023-11-23,2061.92
ETH-USD,2023-11-24,2080.62
ETH-USD,2023-11-25,2083.09
ETH-USD,2023-11-26,2062.64
ETH-USD,2023-11-27,2027.51
ETH-USD,2023-11-28,2048.47
ETH-USD,2023-11-29,2028.99
ETH-USD,2023-11-30,2051.56
ETH-USD,2023-12-01,2087.21
ETH-USD,2023-12-02,2164.79
ETH-USD,2023-12-03,2192.79
ETH-USD,2023-12-04,2243.54
ETH-USD,2023-12-05,2293.34
ETH-USD,2023-12-06,2233.45
ETH-USD,2023-12-07,2355.8
ETH-USD,2023-12-08,2358.42
ETH-USD,2023-12-09,2340.55
ETH-USD,2023-12-10,2352.26
ETH-USD,2023-12-11,2225.34
ETH-USD,2023-12-12,2203.49
ETH-USD,2023-12-13,2260.18
ETH-USD,2023-12-14,2315.64
ETH-USD,2023-12-15,2220.41
ETH-USD,2023-12-16,2229.07
ETH-USD,2023-12-17,2197.04
ETH-USD,2023-12-18,2218.8
ETH-USD,2023-12-19,2177.44
ETH-USD,2023-12-20,2202.19
ETH-USD,2023-12-21,2239.62
ETH-USD,2023-12-22,2324.23
ETH-USD,2023-12-23,2308.61
ETH-USD,2023-12-24,2263.57
ETH-USD,2023-12-25,2271.38
ETH-USD,2023-12-26,2230.74
ETH-USD,2023-12-27,2378.63
ETH-USD,2023-12-28,2344.47
ETH-USD,2023-12-29,2299.24
ETH-USD,2023-12-30,2291.7
ETH-USD,2023-12-31,2281.9
ETH-USD,2024-01-01,2352.03
ETH-USD,2024-01-02,2355.27
ETH-USD,2024-01-03,2209.49
ETH-USD,2024-01-04,2267.27
ETH-USD,2024-01-05,2268.12
ETH-USD,2024-01-06,2240.49
ETH-USD,2024-01-07,2221.4
ETH-USD,2024-01-08,2330.98
ETH-USD,2024-01-09,2344.67
ETH-USD,2024-01-10,2581.79
ETH-USD,2024-01-11,2618.08
ETH-USD,2024-01-12,2523.98
ETH-USD,2024-01-13,2578.36
ETH-USD,2024-01-14,2473.96
ETH-USD,2024-01-15,2511.94
ETH-USD,2024-01-16,2588.64
ETH-USD,2024-01-17,2531.26
ETH-USD,2024-01-18,2469.77
ETH-USD,2024-01-19,2491.81
ETH-USD,2024-01-20,2472.03
ETH-USD,2024-01-21,2457.06
ETH-USD,2024-01-22,2313.64
ETH-USD,2024-01-23,2243.74
ETH-USD,2024-01-24,2234.64
ETH-USD,2024-01-25,2217.71
ETH-USD,2024-01-26,2267.55
ETH-USD,2024-01-27,2267.91
ETH-USD,2024-01-28,2256.92
ETH-USD,2024-01-29,2317.79
ETH-USD,2024-01-30,2343.11
ETH-USD,2024-01-31,2283.14
ETH-USD,2024-02-01,2304.28
ETH-USD,2024-02-02,2309.28
ETH-USD,2024-02-03,2296.5
ETH-USD,2024-02-04,2289.78
ETH-USD,2024-02-05,2301.83
ETH-USD,2024-02-06,2372.65
ETH-USD,2024-02-07,2424.64
ETH-USD,2024-02-08,2419.56
ETH-USD,2024-02-09,2486.24
ETH-USD,2024-02-10,2500.28
ETH-USD,2024-02-11,2506.69
ETH-USD,2024-02-12,2657.87
ETH-USD,2024-02-13,2640.1
ETH-USD,2024-02-14,2775.12
ETH-USD,2024-02-15,2822.59
ETH-USD,2024-02-16,2801.8
ETH-USD,2024-02-17,2785.9
ETH-USD,2024-02-18,2880.1
ETH-USD,2024-02-19,2944.8
ETH-USD,2024-02-20,3015.38
ETH-USD,2024-02-21,2971.18
